# Team 0: AllInAgent, Team 1: PlayerAgent
hand_number,street,active_team,team_0_bankroll,team_1_bankroll,action_type,action_amount,team_0_cards,team_1_cards,board_cards,team_0_discarded,team_1_discarded,team_0_bet,team_1_bet
798,Pre-Flop,1,-1347,1347,FOLD,0,"['8h', '3d']","['5d', '4s']","['9s', 'Ah']",,,2,2
799,Pre-Flop,1,-1345,1345,FOLD,0,"['7d', '8s']","['2h', '3d']","['5d', '3h']",,,1,1
800,Pre-Flop,0,-1344,1344,RAISE,98,"['2s', '3d']","['9d', '8h']","['7d', '3h']",,,1,1
800,Pre-Flop,1,-1344,1344,FOLD,0,"['2s', '3d']","['9d', '8h']","['7d', '3h']",,,2,2
801,Pre-Flop,1,-1342,1342,FOLD,0,"['6d', '6h']","['3h', '6s']","['4s', '8h']",,,1,1
802,Pre-Flop,0,-1341,1341,RAISE,98,"['Ah', '6s']","['3h', '4d']","['5s', '6d']",,,1,1
802,Pre-Flop,1,-1341,1341,FOLD,0,"['Ah', '6s']","['3h', '4d']","['5s', '6d']",,,2,2
803,Pre-Flop,1,-1339,1339,FOLD,0,"['9d', '7s']","['7d', '2d']","['4s', '2s']",,,1,1
804,Pre-Flop,0,-1338,1338,RAISE,98,"['7h', '6d']","['2h', '3d']","['8h', '7s']",,,1,1
804,Pre-Flop,1,-1338,1338,FOLD,0,"['7h', '6d']","['2h', '3d']","['8h', '7s']",,,2,2
805,Pre-Flop,1,-1336,1336,FOLD,0,"['2s', '6s']","['8d', '7h']","['2h', '5h']",,,1,1
806,Pre-Flop,0,-1335,1335,RAISE,98,"['5s', '7s']","['3s', '2s']","['7h', '6h']",,,1,1
806,Pre-Flop,1,-1335,1335,FOLD,0,"['5s', '7s']","['3s', '2s']","['7h', '6h']",,,2,2
807,Pre-Flop,1,-1333,1333,FOLD,0,"['6h', '4h']","['9d', '2h']","['3s', '6s']",,,1,1
808,Pre-Flop,0,-1332,1332,RAISE,98,"['3s', 'As']","['4h', '2s']","['5d', '4d']",,,1,1
808,Pre-Flop,1,-1332,1332,FOLD,0,"['3s', 'As']","['4h', '2s']","['5d', '4d']",,,2,2
809,Pre-Flop,1,-1330,1330,FOLD,0,"['2d', '4h']","['7h', '8d']","['9d', '8h']",,,1,1
810,Pre-Flop,0,-1329,1329,RAISE,98,"['As', '9s']","['Ad', '4s']","['3d', '8d']",,,1,1
810,Pre-Flop,1,-1329,1329,FOLD,0,"['As', '9s']","['Ad', '4s']","['3d', '8d']",,,2,2
811,Pre-Flop,1,-1327,1327,FOLD,0,"['5d', '9h']","['4d', 'As']","['4s', '7s']",,,1,1
812,Pre-Flop,0,-1326,1326,RAISE,98,"['2d', '6d']","['Ah', '9h']","['3s', '3d']",,,1,1
812,Pre-Flop,1,-1326,1326,FOLD,0,"['2d', '6d']","['Ah', '9h']","['3s', '3d']",,,2,2
813,Pre-Flop,1,-1324,1324,FOLD,0,"['As', '7s']","['5d', 'Ad']","['2d', '3h']",,,1,1
814,Pre-Flop,0,-1323,1323,RAISE,98,"['Ad', '4h']","['4s', '3h']","['5s', '6d']",,,1,1
814,Pre-Flop,1,-1323,1323,FOLD,0,"['Ad', '4h']","['4s', '3h']","['5s', '6d']",,,2,2
815,Pre-Flop,1,-1321,1321,FOLD,0,"['9s', '8h']","['7s', '6d']","['5s', '4s']",,,1,1
816,Pre-Flop,0,-1320,1320,RAISE,98,"['9d', '3d']","['5h', 'Ah']","['7s', '8s']",,,1,1
816,Pre-Flop,1,-1320,1320,FOLD,0,"['9d', '3d']","['5h', 'Ah']","['7s', '8s']",,,2,2
817,Pre-Flop,1,-1318,1318,FOLD,0,"['As', '6s']","['3h', '9h']","['5s', '7h']",,,1,1
818,Pre-Flop,0,-1317,1317,RAISE,98,"['6h', 'As']","['9h', '8h']","['5s', '7h']",,,1,1
818,Pre-Flop,1,-1317,1317,FOLD,0,"['6h', 'As']","['9h', '8h']","['5s', '7h']",,,2,2
819,Pre-Flop,1,-1315,1315,FOLD,0,"['5d', '6h']","['As', '9d']","['Ah', '2d']",,,1,1
820,Pre-Flop,0,-1314,1314,RAISE,98,"['7d', '2d']","['5s', '6h']","['3h', '8h']",,,1,1
820,Pre-Flop,1,-1314,1314,FOLD,0,"['7d', '2d']","['5s', '6h']","['3h', '8h']",,,2,2
821,Pre-Flop,1,-1312,1312,FOLD,0,"['3s', '4d']","['3d', '2h']","['5h', '8d']",,,1,1
822,Pre-Flop,0,-1311,1311,RAISE,98,"['Ah', '3d']","['4h', '8h']","['6d', '2h']",,,1,1
822,Pre-Flop,1,-1311,1311,FOLD,0,"['Ah', '3d']","['4h', '8h']","['6d', '2h']",,,2,2
823,Pre-Flop,1,-1309,1309,FOLD,0,"['Ad', '4s']","['8d', '7s']","['As', '3s']",,,1,1
824,Pre-Flop,0,-1308,1308,RAISE,98,"['9d', '9h']","['2h', '8h']","['8s', '4d']",,,1,1
824,Pre-Flop,1,-1308,1308,FOLD,0,"['9d', '9h']","['2h', '8h']","['8s', '4d']",,,2,2
825,Pre-Flop,1,-1306,1306,FOLD,0,"['9d', '5s']","['As', '3s']","['4s', '6d']",,,1,1
826,Pre-Flop,0,-1305,1305,RAISE,98,"['4h', '5d']","['2d', 'Ah']","['9d', '7h']",,,1,1
826,Pre-Flop,1,-1305,1305,FOLD,0,"['4h', '5d']","['2d', 'Ah']","['9d', '7h']",,,2,2
827,Pre-Flop,1,-1303,1303,FOLD,0,"['6s', '4s']","['5h', '3d']","['9s', '8s']",,,1,1
828,Pre-Flop,0,-1302,1302,RAISE,98,"['4s', '3h']","['9h', '5s']","['6d', '6s']",,,1,1
828,Pre-Flop,1,-1302,1302,FOLD,0,"['4s', '3h']","['9h', '5s']","['6d', '6s']",,,2,2
829,Pre-Flop,1,-1300,1300,FOLD,0,"['5d', '7h']","['4h', '9h']","['Ah', '6s']",,,1,1
830,Pre-Flop,0,-1299,1299,RAISE,98,"['5d', 'As']","['6h', '4h']","['7h', '3d']",,,1,1
830,Pre-Flop,1,-1299,1299,FOLD,0,"['5d', 'As']","['6h', '4h']","['7h', '3d']",,,2,2
831,Pre-Flop,1,-1297,1297,FOLD,0,"['2d', '9h']","['8h', '7d']","['7h', '4s']",,,1,1
832,Pre-Flop,0,-1296,1296,RAISE,98,"['9h', '7d']","['3h', 'Ad']","['8h', '4s']",,,1,1
832,Pre-Flop,1,-1296,1296,FOLD,0,"['9h', '7d']","['3h', 'Ad']","['8h', '4s']",,,2,2
833,Pre-Flop,1,-1294,1294,FOLD,0,"['5s', '5h']","['Ad', '3d']","['4d', '9h']",,,1,1
834,Pre-Flop,0,-1293,1293,RAISE,98,"['Ad', '8s']","['3s', '9h']","['3d', '7s']",,,1,1
834,Pre-Flop,1,-1293,1293,FOLD,0,"['Ad', '8s']","['3s', '9h']","['3d', '7s']",,,2,2
835,Pre-Flop,1,-1291,1291,FOLD,0,"['2h', '8h']","['4s', '9s']","['9d', '9h']",,,1,1
836,Pre-Flop,0,-1290,1290,RAISE,98,"['7d', '3s']","['2h', '5d']","['6h', '2s']",,,1,1
836,Pre-Flop,1,-1290,1290,FOLD,0,"['7d', '3s']","['2h', '5d']","['6h', '2s']",,,2,2
837,Pre-Flop,1,-1288,1288,FOLD,0,"['4d', '9d']","['4h', '2s']","['5h', '3d']",,,1,1
838,Pre-Flop,0,-1287,1287,RAISE,98,"['6s', '9s']","['3d', '4d']","['4s', '2h']",,,1,1
838,Pre-Flop,1,-1287,1287,FOLD,0,"['6s', '9s']","['3d', '4d']","['4s', '2h']",,,2,2
839,Pre-Flop,1,-1285,1285,FOLD,0,"['2d', '2s']","['As', '4s']","['3h', '9d']",,,1,1
840,Pre-Flop,0,-1284,1284,RAISE,98,"['As', '8s']","['7s', '8d']","['6s', '8h']",,,1,1
840,Pre-Flop,1,-1284,1284,FOLD,0,"['As', '8s']","['7s', '8d']","['6s', '8h']",,,2,2
841,Pre-Flop,1,-1282,1282,FOLD,0,"['9s', '5d']","['3d', '8h']","['7h', '2d']",,,1,1
842,Pre-Flop,0,-1281,1281,RAISE,98,"['2s', '8h']","['As', '4s']","['5h', '9h']",,,1,1
842,Pre-Flop,1,-1281,1281,FOLD,0,"['2s', '8h']","['As', '4s']","['5h', '9h']",,,2,2
843,Pre-Flop,1,-1279,1279,FOLD,0,"['9d', '7s']","['9h', '6h']","['2s', '8d']",,,1,1
844,Pre-Flop,0,-1278,1278,RAISE,98,"['8d', '7d']","['9h', '2s']","['8s', '9d']",,,1,1
844,Pre-Flop,1,-1278,1278,FOLD,0,"['8d', '7d']","['9h', '2s']","['8s', '9d']",,,2,2
845,Pre-Flop,1,-1276,1276,FOLD,0,"['5s', '2h']","['7s', 'As']","['9h', '8s']",,,1,1
846,Pre-Flop,0,-1275,1275,RAISE,98,"['7s', '5h']","['4s', '8h']","['6d', '4d']",,,1,1
846,Pre-Flop,1,-1275,1275,FOLD,0,"['7s', '5h']","['4s', '8h']","['6d', '4d']",,,2,2
847,Pre-Flop,1,-1273,1273,FOLD,0,"['3s', '6s']","['8d', '4s']","['4h', '7d']",,,1,1
848,Pre-Flop,0,-1272,1272,RAISE,98,"['2s', '4h']","['3d', '9h']","['9s', '3s']",,,1,1
848,Pre-Flop,1,-1272,1272,FOLD,0,"['2s', '4h']","['3d', '9h']","['9s', '3s']",,,2,2
849,Pre-Flop,1,-1270,1270,FOLD,0,"['Ah', '8d']","['2h', '5d']","['3d', '9h']",,,1,1
850,Pre-Flop,0,-1269,1269,RAISE,98,"['5d', '7h']","['6d', '4d']","['Ah', '3h']",,,1,1
850,Pre-Flop,1,-1269,1269,FOLD,0,"['5d', '7h']","['6d', '4d']","['Ah', '3h']",,,2,2
851,Pre-Flop,1,-1267,1267,FOLD,0,"['2h', 'Ah']","['6h', '3s']","['7s', 'As']",,,1,1
852,Pre-Flop,0,-1266,1266,RAISE,98,"['8h', '3s']","['Ad', '6d']","['8d', '3h']",,,1,1
852,Pre-Flop,1,-1266,1266,FOLD,0,"['8h', '3s']","['Ad', '6d']","['8d', '3h']",,,2,2
853,Pre-Flop,1,-1264,1264,FOLD,0,"['5h', '5d']","['Ah', 'As']","['2s', '7d']",,,1,1
854,Pre-Flop,0,-1263,1263,RAISE,98,"['9h', '4d']","['6s', '2h']","['8h', '9d']",,,1,1
854,Pre-Flop,1,-1263,1263,FOLD,0,"['9h', '4d']","['6s', '2h']","['8h', '9d']",,,2,2
855,Pre-Flop,1,-1261,1261,FOLD,0,"['7h', '3h']","['9h', '3d']","['6s', '9s']",,,1,1
856,Pre-Flop,0,-1260,1260,RAISE,98,"['5s', '7h']","['8d', '6d']","['9h', '5d']",,,1,1
856,Pre-Flop,1,-1260,1260,FOLD,0,"['5s', '7h']","['8d', '6d']","['9h', '5d']",,,2,2
857,Pre-Flop,1,-1258,1258,FOLD,0,"['2d', '9h']","['2h', '5h']","['3h', 'As']",,,1,1
858,Pre-Flop,0,-1257,1257,RAISE,98,"['9s', '9h']","['3h', '2d']","['2s', '3s']",,,1,1
858,Pre-Flop,1,-1257,1257,FOLD,0,"['9s', '9h']","['3h', '2d']","['2s', '3s']",,,2,2
859,Pre-Flop,1,-1255,1255,FOLD,0,"['5h', 'Ah']","['3d', '2d']","['6d', 'As']",,,1,1
860,Pre-Flop,0,-1254,1254,RAISE,98,"['9d', '7d']","['8d', 'As']","['Ah', '9s']",,,1,1
860,Pre-Flop,1,-1254,1254,FOLD,0,"['9d', '7d']","['8d', 'As']","['Ah', '9s']",,,2,2
861,Pre-Flop,1,-1252,1252,FOLD,0,"['7h', '5d']","['8h', '9h']","['3s', '6d']",,,1,1
862,Pre-Flop,0,-1251,1251,RAISE,98,"['8h', '7s']","['8d', '9s']","['9d', 'Ah']",,,1,1
862,Pre-Flop,1,-1251,1251,FOLD,0,"['8h', '7s']","['8d', '9s']","['9d', 'Ah']",,,2,2
863,Pre-Flop,1,-1249,1249,FOLD,0,"['6s', '4s']","['7s', '3h']","['Ad', '7d']",,,1,1
864,Pre-Flop,0,-1248,1248,RAISE,98,"['9h', '6s']","['2h', '4s']","['8s', '6h']",,,1,1
864,Pre-Flop,1,-1248,1248,FOLD,0,"['9h', '6s']","['2h', '4s']","['8s', '6h']",,,2,2
865,Pre-Flop,1,-1246,1246,FOLD,0,"['8h', '5h']","['6s', '7s']","['8s', '3d']",,,1,1
866,Pre-Flop,0,-1245,1245,RAISE,98,"['6s', '8d']","['As', '9h']","['4h', '6d']",,,1,1
866,Pre-Flop,1,-1245,1245,FOLD,0,"['6s', '8d']","['As', '9h']","['4h', '6d']",,,2,2
867,Pre-Flop,1,-1243,1243,FOLD,0,"['2s', '2d']","['3d', 'As']","['5d', '7s']",,,1,1
868,Pre-Flop,0,-1242,1242,RAISE,98,"['8d', '5h']","['6s', '9s']","['5s', '6d']",,,1,1
868,Pre-Flop,1,-1242,1242,FOLD,0,"['8d', '5h']","['6s', '9s']","['5s', '6d']",,,2,2
869,Pre-Flop,1,-1240,1240,FOLD,0,"['9d', 'Ah']","['8d', '4s']","['2h', '5s']",,,1,1
870,Pre-Flop,0,-1239,1239,RAISE,98,"['5h', '4s']","['8s', '3d']","['8h', '4h']",,,1,1
870,Pre-Flop,1,-1239,1239,FOLD,0,"['5h', '4s']","['8s', '3d']","['8h', '4h']",,,2,2
871,Pre-Flop,1,-1237,1237,FOLD,0,"['6h', '8d']","['3d', 'As']","['9h', '8s']",,,1,1
872,Pre-Flop,0,-1236,1236,RAISE,98,"['5d', '6d']","['8s', '9h']","['6s', '4h']",,,1,1
872,Pre-Flop,1,-1236,1236,FOLD,0,"['5d', '6d']","['8s', '9h']","['6s', '4h']",,,2,2
873,Pre-Flop,1,-1234,1234,FOLD,0,"['4h', 'Ad']","['3s', '2s']","['5s', '5h']",,,1,1
874,Pre-Flop,0,-1233,1233,RAISE,98,"['7d', '9d']","['3h', '5h']","['4h', '9s']",,,1,1
874,Pre-Flop,1,-1233,1233,FOLD,0,"['7d', '9d']","['3h', '5h']","['4h', '9s']",,,2,2
875,Pre-Flop,1,-1231,1231,FOLD,0,"['As', '2s']","['9s', 'Ad']","['3h', '3s']",,,1,1
876,Pre-Flop,0,-1230,1230,RAISE,98,"['6s', '2s']","['8s', '2d']","['Ad', 'Ah']",,,1,1
876,Pre-Flop,1,-1230,1230,FOLD,0,"['6s', '2s']","['8s', '2d']","['Ad', 'Ah']",,,2,2
877,Pre-Flop,1,-1228,1228,FOLD,0,"['7d', '7s']","['4h', '3d']","['9h', '8h']",,,1,1
878,Pre-Flop,0,-1227,1227,RAISE,98,"['Ad', '5h']","['7h', '6d']","['8s', '5s']",,,1,1
878,Pre-Flop,1,-1227,1227,FOLD,0,"['Ad', '5h']","['7h', '6d']","['8s', '5s']",,,2,2
879,Pre-Flop,1,-1225,1225,FOLD,0,"['5h', '2h']","['9d', 'As']","['2d', '6h']",,,1,1
880,Pre-Flop,0,-1224,1224,RAISE,98,"['3h', '9d']","['4h', '5d']","['3d', '6d']",,,1,1
880,Pre-Flop,1,-1224,1224,FOLD,0,"['3h', '9d']","['4h', '5d']","['3d', '6d']",,,2,2
881,Pre-Flop,1,-1222,1222,FOLD,0,"['6h', '2h']","['5d', '3d']","['9h', '4h']",,,1,1
882,Pre-Flop,0,-1221,1221,RAISE,98,"['2s', '6h']","['6s', 'Ad']","['As', '7h']",,,1,1
882,Pre-Flop,1,-1221,1221,FOLD,0,"['2s', '6h']","['6s', 'Ad']","['As', '7h']",,,2,2
883,Pre-Flop,1,-1219,1219,FOLD,0,"['4d', '2s']","['5h', '8h']","['2h', '3d']",,,1,1
884,Pre-Flop,0,-1218,1218,RAISE,98,"['Ad', '3d']","['9h', '2h']","['3h', '4s']",,,1,1
884,Pre-Flop,1,-1218,1218,FOLD,0,"['Ad', '3d']","['9h', '2h']","['3h', '4s']",,,2,2
885,Pre-Flop,1,-1216,1216,FOLD,0,"['9h', '2d']","['4h', '5d']","['6h', '8d']",,,1,1
886,Pre-Flop,0,-1215,1215,RAISE,98,"['Ad', '7h']","['9d', '8d']","['6h', '5h']",,,1,1
886,Pre-Flop,1,-1215,1215,FOLD,0,"['Ad', '7h']","['9d', '8d']","['6h', '5h']",,,2,2
887,Pre-Flop,1,-1213,1213,FOLD,0,"['9h', '2s']","['4d', '6s']","['4s', '4h']",,,1,1
888,Pre-Flop,0,-1212,1212,RAISE,98,"['7h', '4s']","['2s', '8h']","['4h', '8d']",,,1,1
888,Pre-Flop,1,-1212,1212,FOLD,0,"['7h', '4s']","['2s', '8h']","['4h', '8d']",,,2,2
889,Pre-Flop,1,-1210,1210,FOLD,0,"['9h', '6s']","['8s', '2h']","['9d', 'Ad']",,,1,1
890,Pre-Flop,0,-1209,1209,RAISE,98,"['2s', '2h']","['7h', '4h']","['8d', '8h']",,,1,1
890,Pre-Flop,1,-1209,1209,FOLD,0,"['2s', '2h']","['7h', '4h']","['8d', '8h']",,,2,2
891,Pre-Flop,1,-1207,1207,FOLD,0,"['2d', '8s']","['2s', '5h']","['5d', 'Ah']",,,1,1
892,Pre-Flop,0,-1206,1206,RAISE,98,"['7s', '8s']","['7h', '9h']","['3d', '4h']",,,1,1
892,Pre-Flop,1,-1206,1206,FOLD,0,"['7s', '8s']","['7h', '9h']","['3d', '4h']",,,2,2
893,Pre-Flop,1,-1204,1204,FOLD,0,"['4d', '7s']","['3d', '6s']","['8s', 'Ad']",,,1,1
894,Pre-Flop,0,-1203,1203,RAISE,98,"['Ah', '4h']","['4s', '9h']","['3h', '9d']",,,1,1
894,Pre-Flop,1,-1203,1203,FOLD,0,"['Ah', '4h']","['4s', '9h']","['3h', '9d']",,,2,2
895,Pre-Flop,1,-1201,1201,FOLD,0,"['9d', '5h']","['4s', '9s']","['2d', '4h']",,,1,1
896,Pre-Flop,0,-1200,1200,RAISE,98,"['4s', '6d']","['3h', '9s']","['5d', '9d']",,,1,1
896,Pre-Flop,1,-1200,1200,FOLD,0,"['4s', '6d']","['3h', '9s']","['5d', '9d']",,,2,2
897,Pre-Flop,1,-1198,1198,FOLD,0,"['Ad', '5h']","['4d', '4s']","['9d', '7s']",,,1,1
898,Pre-Flop,0,-1197,1197,RAISE,98,"['8d', '8s']","['7d', '3d']","['6s', '9d']",,,1,1
898,Pre-Flop,1,-1197,1197,FOLD,0,"['8d', '8s']","['7d', '3d']","['6s', '9d']",,,2,2
899,Pre-Flop,1,-1195,1195,FOLD,0,"['4h', '5d']","['6h', '7d']","['3h', '2d']",,,1,1
900,Pre-Flop,0,-1194,1194,RAISE,98,"['5d', '3d']","['5s', '4s']","['4h', 'As']",,,1,1
900,Pre-Flop,1,-1194,1194,FOLD,0,"['5d', '3d']","['5s', '4s']","['4h', 'As']",,,2,2
901,Pre-Flop,1,-1192,1192,FOLD,0,"['3d', '7h']","['Ah', '7d']","['6d', '2s']",,,1,1
902,Pre-Flop,0,-1191,1191,RAISE,98,"['4h', '9s']","['5d', '6d']","['5h', 'Ad']",,,1,1
902,Pre-Flop,1,-1191,1191,FOLD,0,"['4h', '9s']","['5d', '6d']","['5h', 'Ad']",,,2,2
903,Pre-Flop,1,-1189,1189,FOLD,0,"['2h', '7d']","['3h', '4h']","['5h', '5d']",,,1,1
904,Pre-Flop,0,-1188,1188,RAISE,98,"['4s', '2h']","['4d', 'Ad']","['5h', '7h']",,,1,1
904,Pre-Flop,1,-1188,1188,FOLD,0,"['4s', '2h']","['4d', 'Ad']","['5h', '7h']",,,2,2
905,Pre-Flop,1,-1186,1186,FOLD,0,"['3h', '8s']","['6d', '3d']","['5s', '4s']",,,1,1
906,Pre-Flop,0,-1185,1185,RAISE,98,"['6d', '7s']","['6s', '7h']","['3s', 'Ad']",,,1,1
906,Pre-Flop,1,-1185,1185,FOLD,0,"['6d', '7s']","['6s', '7h']","['3s', 'Ad']",,,2,2
907,Pre-Flop,1,-1183,1183,FOLD,0,"['8h', '3d']","['Ah', '4d']","['4h', '6d']",,,1,1
908,Pre-Flop,0,-1182,1182,RAISE,98,"['Ah', '4d']","['4h', '7h']","['5d', '2h']",,,1,1
908,Pre-Flop,1,-1182,1182,FOLD,0,"['Ah', '4d']","['4h', '7h']","['5d', '2h']",,,2,2
909,Pre-Flop,1,-1180,1180,FOLD,0,"['2s', 'Ad']","['As', '6h']","['9h', '4d']",,,1,1
910,Pre-Flop,0,-1179,1179,RAISE,98,"['3d', '7h']","['8d', '5d']","['2d', '3h']",,,1,1
910,Pre-Flop,1,-1179,1179,FOLD,0,"['3d', '7h']","['8d', '5d']","['2d', '3h']",,,2,2
911,Pre-Flop,1,-1177,1177,FOLD,0,"['Ad', '4h']","['3d', '5h']","['4s', '4d']",,,1,1
912,Pre-Flop,0,-1176,1176,RAISE,98,"['4d', '9h']","['2h', '2s']","['Ah', '8h']",,,1,1
912,Pre-Flop,1,-1176,1176,FOLD,0,"['4d', '9h']","['2h', '2s']","['Ah', '8h']",,,2,2
913,Pre-Flop,1,-1174,1174,FOLD,0,"['9s', '4h']","['2d', '7d']","['5h', '5s']",,,1,1
914,Pre-Flop,0,-1173,1173,RAISE,98,"['3d', '7d']","['8s', '9h']","['6s', '9s']",,,1,1
914,Pre-Flop,1,-1173,1173,FOLD,0,"['3d', '7d']","['8s', '9h']","['6s', '9s']",,,2,2
915,Pre-Flop,1,-1171,1171,FOLD,0,"['Ad', '3h']","['As', '7s']","['2s', '4d']",,,1,1
916,Pre-Flop,0,-1170,1170,RAISE,98,"['4h', '7h']","['6h', '5d']","['8d', '5s']",,,1,1
916,Pre-Flop,1,-1170,1170,FOLD,0,"['4h', '7h']","['6h', '5d']","['8d', '5s']",,,2,2
917,Pre-Flop,1,-1168,1168,FOLD,0,"['3d', '6d']","['3s', '4h']","['4s', '2h']",,,1,1
918,Pre-Flop,0,-1167,1167,RAISE,98,"['9s', '7s']","['7h', '6s']","['Ah', '8d']",,,1,1
918,Pre-Flop,1,-1167,1167,FOLD,0,"['9s', '7s']","['7h', '6s']","['Ah', '8d']",,,2,2
919,Pre-Flop,1,-1165,1165,FOLD,0,"['8s', 'Ah']","['7s', '8h']","['4s', '5d']",,,1,1
920,Pre-Flop,0,-1164,1164,RAISE,98,"['7s', 'As']","['6h', '2d']","['Ah', '5h']",,,1,1
920,Pre-Flop,1,-1164,1164,FOLD,0,"['7s', 'As']","['6h', '2d']","['Ah', '5h']",,,2,2
921,Pre-Flop,1,-1162,1162,FOLD,0,"['2s', '2d']","['3d', '4s']","['8d', '4h']",,,1,1
922,Pre-Flop,0,-1161,1161,RAISE,98,"['2s', '8d']","['6h', '7d']","['Ad', '3d']",,,1,1
922,Pre-Flop,1,-1161,1161,FOLD,0,"['2s', '8d']","['6h', '7d']","['Ad', '3d']",,,2,2
923,Pre-Flop,1,-1159,1159,FOLD,0,"['3s', '2h']","['4h', '9h']","['Ad', '4s']",,,1,1
924,Pre-Flop,0,-1158,1158,RAISE,98,"['8d', '2h']","['Ah', '4s']","['7s', '3s']",,,1,1
924,Pre-Flop,1,-1158,1158,FOLD,0,"['8d', '2h']","['Ah', '4s']","['7s', '3s']",,,2,2
925,Pre-Flop,1,-1156,1156,FOLD,0,"['2h', '8d']","['3h', '3d']","['8s', '5s']",,,1,1
926,Pre-Flop,0,-1155,1155,RAISE,98,"['5s', '3s']","['As', '6d']","['9s', '5h']",,,1,1
926,Pre-Flop,1,-1155,1155,FOLD,0,"['5s', '3s']","['As', '6d']","['9s', '5h']",,,2,2
927,Pre-Flop,1,-1153,1153,FOLD,0,"['Ah', '9d']","['6d', '5h']","['7d', '9s']",,,1,1
928,Pre-Flop,0,-1152,1152,RAISE,98,"['8s', '8d']","['5h', '7h']","['As', '6d']",,,1,1
928,Pre-Flop,1,-1152,1152,FOLD,0,"['8s', '8d']","['5h', '7h']","['As', '6d']",,,2,2
929,Pre-Flop,1,-1150,1150,FOLD,0,"['8h', '2h']","['2s', '4d']","['5d', '9h']",,,1,1
930,Pre-Flop,0,-1149,1149,RAISE,98,"['5s', '4s']","['9s', '4d']","['Ad', '3s']",,,1,1
930,Pre-Flop,1,-1149,1149,FOLD,0,"['5s', '4s']","['9s', '4d']","['Ad', '3s']",,,2,2
931,Pre-Flop,1,-1147,1147,FOLD,0,"['As', '9h']","['9d', '8d']","['2h', '8s']",,,1,1
932,Pre-Flop,0,-1146,1146,RAISE,98,"['7h', '2s']","['5d', '7s']","['Ah', '8h']",,,1,1
932,Pre-Flop,1,-1146,1146,FOLD,0,"['7h', '2s']","['5d', '7s']","['Ah', '8h']",,,2,2
933,Pre-Flop,1,-1144,1144,FOLD,0,"['3h', '6d']","['2d', '6s']","['4h', '5s']",,,1,1
934,Pre-Flop,0,-1143,1143,RAISE,98,"['3h', '9d']","['2s', '6d']","['6h', '3d']",,,1,1
934,Pre-Flop,1,-1143,1143,FOLD,0,"['3h', '9d']","['2s', '6d']","['6h', '3d']",,,2,2
935,Pre-Flop,1,-1141,1141,FOLD,0,"['8h', '4s']","['9s', '7s']","['7h', '6h']",,,1,1
936,Pre-Flop,0,-1140,1140,RAISE,98,"['4h', '6s']","['3d', 'Ad']","['Ah', '2d']",,,1,1
936,Pre-Flop,1,-1140,1140,FOLD,0,"['4h', '6s']","['3d', 'Ad']","['Ah', '2d']",,,2,2
937,Pre-Flop,1,-1138,1138,FOLD,0,"['2h', '9h']","['2s', '7d']","['As', '3h']",,,1,1
938,Pre-Flop,0,-1137,1137,RAISE,98,"['7h', '3d']","['5h', '8d']","['7d', '6d']",,,1,1
938,Pre-Flop,1,-1137,1137,FOLD,0,"['7h', '3d']","['5h', '8d']","['7d', '6d']",,,2,2
939,Pre-Flop,1,-1135,1135,FOLD,0,"['5d', '8d']","['2s', '9s']","['9d', 'Ad']",,,1,1
940,Pre-Flop,0,-1134,1134,RAISE,98,"['8d', '6d']","['9d', '3d']","['7s', 'Ah']",,,1,1
940,Pre-Flop,1,-1134,1134,FOLD,0,"['8d', '6d']","['9d', '3d']","['7s', 'Ah']",,,2,2
941,Pre-Flop,1,-1132,1132,FOLD,0,"['4d', '6h']","['6s', '8s']","['Ah', '4s']",,,1,1
942,Pre-Flop,0,-1131,1131,RAISE,98,"['7h', '9s']","['5d', 'Ah']","['2d', '5h']",,,1,1
942,Pre-Flop,1,-1131,1131,FOLD,0,"['7h', '9s']","['5d', 'Ah']","['2d', '5h']",,,2,2
943,Pre-Flop,1,-1129,1129,FOLD,0,"['3s', '3h']","['5d', '2s']","['4h', 'Ad']",,,1,1
944,Pre-Flop,0,-1128,1128,RAISE,98,"['8d', '3s']","['Ah', '4h']","['2s', '4s']",,,1,1
944,Pre-Flop,1,-1128,1128,FOLD,0,"['8d', '3s']","['Ah', '4h']","['2s', '4s']",,,2,2
945,Pre-Flop,1,-1126,1126,FOLD,0,"['Ad', '3h']","['6s', '8d']","['8h', '6h']",,,1,1
946,Pre-Flop,0,-1125,1125,RAISE,98,"['3s', '8h']","['5h', '3h']","['5s', '9h']",,,1,1
946,Pre-Flop,1,-1125,1125,FOLD,0,"['3s', '8h']","['5h', '3h']","['5s', '9h']",,,2,2
947,Pre-Flop,1,-1123,1123,FOLD,0,"['5h', '6s']","['6d', '7s']","['As', '2h']",,,1,1
948,Pre-Flop,0,-1122,1122,RAISE,98,"['7s', '8d']","['8s', '9h']","['4d', '3h']",,,1,1
948,Pre-Flop,1,-1122,1122,FOLD,0,"['7s', '8d']","['8s', '9h']","['4d', '3h']",,,2,2
949,Pre-Flop,1,-1120,1120,FOLD,0,"['6d', '7h']","['As', '2h']","['7s', '3d']",,,1,1
950,Pre-Flop,0,-1119,1119,RAISE,98,"['6d', '7d']","['As', '4h']","['2h', 'Ad']",,,1,1
950,Pre-Flop,1,-1119,1119,FOLD,0,"['6d', '7d']","['As', '4h']","['2h', 'Ad']",,,2,2
